id,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
1542969,436079,Mood disorder caused by drug,Condition,SNOMED,Clinical Finding,S,429672007,2008-01-31,2099-12-31,NA
1543006,4327107,History of malignant neoplasm of colon,Observation,SNOMED,Context-dependent,NA,429699009,2008-01-31,2099-12-31,NA
1543071,4179963,Family history of breast cancer,Observation,SNOMED,Context-dependent,S,429740004,2008-01-31,2099-12-31,NA
1544724,4334494,Family history of malignant neoplasm of digestive organ,Observation,SNOMED,Context-dependent,S,430813008,2008-07-31,2099-12-31,NA
1544740,4326816,Intraosseous cannulation,Procedure,SNOMED,Procedure,S,430824005,2008-07-31,2099-12-31,NA
1544780,438406,"Severe major depression, single episode, with psychotic features",Condition,SNOMED,Clinical Finding,S,430852001,2008-07-31,2099-12-31,NA
1544860,443617,Conduct disorder,Condition,SNOMED,Clinical Finding,S,430909002,2008-07-31,2099-12-31,NA
1544932,4330220,Family history of malignant neoplasm of genital structure,Observation,SNOMED,Context-dependent,S,430954001,2008-07-31,2099-12-31,NA
1545689,435850,Cyst of jaw,Condition,SNOMED,Clinical Finding,S,43144004,2002-01-31,2099-12-31,NA
1546328,443612,Chronic kidney disease stage 4,Condition,SNOMED,Clinical Finding,S,431857002,2008-07-31,2099-12-31,NA
1546578,4329775,Insertion of tunneled central venous catheter using fluoroscopic guidance with contrast,Procedure,SNOMED,Procedure,S,432019001,2008-07-31,2099-12-31,NA
1546738,4332246,Aneurysm,Condition,SNOMED,Clinical Finding,S,432119003,2008-07-31,2099-12-31,NA
1548319,443597,Chronic kidney disease stage 3,Condition,SNOMED,Clinical Finding,S,433144002,2008-07-31,2099-12-31,NA
1548321,443611,Chronic kidney disease stage 5,Condition,SNOMED,Clinical Finding,S,433146000,2008-07-31,2099-12-31,NA
1548457,4335825,Transthoracic echocardiography,Procedure,SNOMED,Procedure,S,433236007,2008-07-31,2099-12-31,NA
1548678,437833,Hypokalemia,Condition,SNOMED,Clinical Finding,S,43339004,2002-01-31,2099-12-31,NA
1551022,4183468,Group B streptococcus,Observation,SNOMED,Organism,S,43492007,2002-01-31,2099-12-31,NA
1551120,763021,Chronic viral hepatitis C with hepatic coma,Condition,SNOMED,Clinical Finding,S,435101000124104,2013-09-01,2099-12-31,NA
1552084,4185121,Lactobacillus,Observation,SNOMED,Organism,S,43690008,2002-01-31,2099-12-31,NA
1553791,4207283,History of drug therapy,Observation,SNOMED,Context-dependent,NA,438553004,2009-01-31,2099-12-31,NA
1555936,4257889,Insertion of needle for intraosseous infusion,Procedure,SNOMED,Procedure,S,440009003,2009-01-31,2099-12-31,NA
1556012,4232697,Persistent atrial fibrillation,Condition,SNOMED,Clinical Finding,S,440059007,2009-01-31,2099-12-31,NA
1556727,201826,Type 2 diabetes mellitus,Condition,SNOMED,Clinical Finding,S,44054006,2002-01-31,2099-12-31,NA
1558122,40479192,Chronic systolic heart failure,Condition,SNOMED,Clinical Finding,S,441481004,2009-07-31,2099-12-31,NA
1558161,40479553,Cardiac pacemaker in situ,Observation,SNOMED,Clinical Finding,S,441509002,2009-07-31,2099-12-31,NA
1558190,40479572,Infarct of cerebrum due to iatrogenic cerebrovascular accident,Condition,SNOMED,Clinical Finding,S,441526008,2009-07-31,2099-12-31,NA
1558194,40479576,Chronic diastolic heart failure,Condition,SNOMED,Clinical Finding,S,441530006,2009-07-31,2099-12-31,NA
1558204,40479583,Iatrogenic pneumothorax,Condition,SNOMED,Clinical Finding,S,441536000,2009-07-31,2099-12-31,NA
1558213,40479589,Takotsubo cardiomyopathy,Condition,SNOMED,Clinical Finding,S,441541008,2009-07-31,2099-12-31,NA
1558288,40479649,Systemic inflammatory response syndrome associated with organ dysfunction,Condition,SNOMED,Clinical Finding,S,441596002,2009-07-31,2099-12-31,NA
1558339,40480002,Aphasia as late effect of cerebrovascular disease,Condition,SNOMED,Clinical Finding,S,441630004,2009-07-31,2099-12-31,NA
1558473,40480429,Hemiplegia of nondominant side,Condition,SNOMED,Clinical Finding,S,441717007,2009-07-31,2099-12-31,NA
1558743,40480946,Monoplegia of nondominant lower limb as a late effect of cerebrovascular accident,Condition,SNOMED,Clinical Finding,S,441894009,2009-07-31,2099-12-31,NA
1558897,40481392,Medical intensive care unit,Observation,SNOMED,Location,S,441994008,2009-07-31,2099-12-31,NA
1558948,40481762,Hemiplegia as late effect of cerebrovascular disease,Condition,SNOMED,Clinical Finding,S,442024001,2009-07-31,2099-12-31,NA
1559022,40481816,Infection by methicillin sensitive Staphylococcus aureus,Condition,SNOMED,Clinical Finding,S,442073005,2009-07-31,2099-12-31,NA
1559025,40481819,Early satiety,Observation,SNOMED,Clinical Finding,S,442076002,2009-07-31,2099-12-31,NA
1559150,40482237,Hemiplegia of dominant side,Condition,SNOMED,Clinical Finding,S,442155009,2009-07-31,2099-12-31,NA
1559251,40482638,Arteriosclerosis of autologous vein coronary artery bypass graft,Condition,SNOMED,Clinical Finding,S,442224005,2009-07-31,2099-12-31,NA
1559949,40484532,Nonalcoholic steatohepatitis,Condition,SNOMED,Clinical Finding,S,442685003,2009-07-31,2099-12-31,NA
1560490,4185892,Streptococcus anginosus,Observation,SNOMED,Organism,S,44304009,2002-01-31,2099-12-31,NA
1560825,40480602,Acute on chronic systolic heart failure,Condition,SNOMED,Clinical Finding,S,443253003,2010-01-31,2099-12-31,NA
1560826,40480603,Acute systolic heart failure,Condition,SNOMED,Clinical Finding,S,443254009,2010-01-31,2099-12-31,NA
1560936,40481022,Automatic implantable cardiac defibrillator in situ,Observation,SNOMED,Clinical Finding,S,443325000,2010-01-31,2099-12-31,NA
1560964,40481042,Acute diastolic heart failure,Condition,SNOMED,Clinical Finding,S,443343001,2010-01-31,2099-12-31,NA
1560965,40481043,Acute on chronic diastolic heart failure,Condition,SNOMED,Clinical Finding,S,443344007,2010-01-31,2099-12-31,NA
1561209,40481919,Coronary atherosclerosis,Condition,SNOMED,Clinical Finding,S,443502000,2010-01-31,2099-12-31,NA
1561500,40482801,Type II diabetes mellitus uncontrolled,Condition,SNOMED,Clinical Finding,S,443694000,2010-01-31,2099-12-31,NA
1561694,40483287,Disorder of kidney and/or ureter,Condition,SNOMED,Clinical Finding,S,443820000,2010-01-31,2099-12-31,NA
1562314,40485490,Acute postthoracotomy pain syndrome,Condition,SNOMED,Clinical Finding,S,444227004,2010-01-31,2099-12-31,NA
1562447,40478938,Infection by Bacteroides fragilis,Condition,SNOMED,Clinical Finding,S,444313007,2010-01-31,2099-12-31,NA
1563184,40481089,Embolism from thrombosis of vein of lower extremity,Condition,SNOMED,Clinical Finding,S,444816006,2010-07-31,2099-12-31,NA
1563540,40482021,Left against medical advice,Observation,SNOMED,Clinical Finding,S,445060000,2010-07-31,2099-12-31,NA
1563980,40483317,Refractory epilepsy,Condition,SNOMED,Clinical Finding,S,445355009,2010-07-31,2099-12-31,NA
1564547,40492268,Myelodysplastic/myeloproliferative disease,Condition,SNOMED,Clinical Finding,S,445738007,2011-01-31,2099-12-31,NA
1564891,201441,Traumatic hemothorax without open wound into thorax,Condition,SNOMED,Clinical Finding,S,44599007,2002-01-31,2099-12-31,NA
1565683,40488299,Insertion of catheter into brain ventricle,Procedure,SNOMED,Procedure,S,446523001,2011-01-31,2099-12-31,NA
1566394,4260380,Closed dislocations of multiple cervical vertebrae,Condition,SNOMED,Clinical Finding,S,44701004,2002-01-31,2099-12-31,NA
1566535,40490923,Foreign body submitted as specimen,Specimen,SNOMED,Specimen,S,447103002,2011-01-31,2099-12-31,NA
1566541,40490929,Primary malignant neoplasm of intrahepatic bile duct,Condition,SNOMED,Clinical Finding,S,447109003,2011-01-31,2099-12-31,NA
1566599,40491350,Body substance specimen from ear,Specimen,SNOMED,Specimen,S,447148003,2011-01-31,2099-12-31,NA
1566822,381549,Migraine with aura,Condition,SNOMED,Clinical Finding,S,4473006,2002-01-31,2099-12-31,NA
1567661,40486631,Sepsis due to anaerobic bacteria,Condition,SNOMED,Clinical Finding,S,447843005,2011-07-31,2099-12-31,NA
1567742,40487064,Sepsis due to Escherichia coli,Condition,SNOMED,Clinical Finding,S,447899008,2011-07-31,2099-12-31,NA
1568140,40488434,Medication dose too low,Observation,SNOMED,Clinical Finding,S,448152000,2011-07-31,2099-12-31,NA
1568503,763903,Trauma intensive care unit,Observation,SNOMED,Location,S,448391000124102,2015-09-01,2099-12-31,NA
1568543,40489908,Sepsis due to Streptococcus,Condition,SNOMED,Clinical Finding,S,448418006,2011-07-31,2099-12-31,NA
1568545,40489910,Sepsis due to Streptococcus group D,Condition,SNOMED,Clinical Finding,S,448420009,2011-07-31,2099-12-31,NA
1569138,40491960,Sepsis due to methicillin resistant Staphylococcus aureus,Condition,SNOMED,Clinical Finding,S,448812000,2011-07-31,2099-12-31,NA
1569139,40491961,Sepsis due to Pseudomonas,Condition,SNOMED,Clinical Finding,S,448813005,2011-07-31,2099-12-31,NA
1569552,40493038,Sepsis due to Gram negative bacteria,Condition,SNOMED,Clinical Finding,S,449082003,2011-07-31,2099-12-31,NA
1570718,42709971,Biologic cardiac valve prosthesis in situ,Observation,SNOMED,Clinical Finding,S,449843004,2012-01-31,2099-12-31,NA
1570924,317002,Low blood pressure,Condition,SNOMED,Clinical Finding,S,45007003,2002-01-31,2099-12-31,NA
1571257,42872441,Verification of organ donation status,Procedure,SNOMED,Procedure,S,450432001,2012-07-31,2099-12-31,NA
1572190,764123,Atherosclerosis of coronary artery without angina pectoris,Condition,SNOMED,Clinical Finding,S,451041000124103,2016-09-01,2099-12-31,NA
1573149,195834,Atherosclerosis of renal artery,Condition,SNOMED,Clinical Finding,S,45281005,2002-01-31,2099-12-31,NA
1573475,75941,Closed fracture of one rib,Condition,SNOMED,Clinical Finding,S,45356009,2002-01-31,2099-12-31,NA
1573562,439221,"Adverse effect, due to correct medicinal substance properly administered",Observation,SNOMED,Clinical Finding,NA,45376003,2002-01-31,2020-07-31,D
1574356,201340,Gastritis,Condition,SNOMED,Clinical Finding,S,4556007,2002-01-31,2099-12-31,NA
1574391,4164898,Diverticulosis of large intestine without diverticulitis,Condition,SNOMED,Clinical Finding,S,45568004,2002-01-31,2099-12-31,NA
1574400,315296,Preinfarction syndrome,Condition,SNOMED,Clinical Finding,S,4557003,2002-01-31,2099-12-31,NA
1574585,77734,Contusion of lower leg,Condition,SNOMED,Clinical Finding,S,45613006,2002-01-31,2099-12-31,NA
1574641,194690,Nontraumatic hemoperitoneum,Condition,SNOMED,Clinical Finding,S,45626005,2002-01-31,2099-12-31,NA
1575201,36684829,Richmond agitation-sedation scale,Measurement,SNOMED,Staging / Scales,S,457441000124102,2018-09-01,2099-12-31,NA
1575805,4164566,Proteus vulgaris,Observation,SNOMED,Organism,S,45834001,2002-01-31,2099-12-31,NA
1576026,4262099,Transdermal route,Route,SNOMED,Qualifier Value,S,45890007,2002-01-31,2099-12-31,NA
1576523,4263576,Abdominal wind pain,Condition,SNOMED,Clinical Finding,S,45979003,2002-01-31,2099-12-31,NA
1577245,444101,Hypertensive heart failure,Condition,SNOMED,Clinical Finding,S,46113002,2002-01-31,2099-12-31,NA
1577473,378427,Tear film insufficiency,Condition,SNOMED,Clinical Finding,S,46152009,2002-01-31,2099-12-31,NA
1577586,193782,End-stage renal disease,Condition,SNOMED,Clinical Finding,S,46177005,2002-01-31,2099-12-31,NA
1577693,444100,Mood disorder,Condition,SNOMED,Clinical Finding,S,46206005,2002-01-31,2099-12-31,NA
1579454,432589,Neutropenia associated with infectious disease,Condition,SNOMED,Clinical Finding,S,46359005,2002-01-31,2099-12-31,NA
1582742,261880,Atelectasis,Condition,SNOMED,Clinical Finding,S,46621007,2002-01-31,2099-12-31,NA
1582926,201254,Type 1 diabetes mellitus,Condition,SNOMED,Clinical Finding,S,46635009,2002-01-31,2099-12-31,NA
1583944,4262914,Nasal route,Route,SNOMED,Qualifier Value,S,46713006,2002-01-31,2099-12-31,NA
1585610,4188331,Chronic pulmonary edema,Condition,SNOMED,Clinical Finding,S,46847001,2002-01-31,2099-12-31,NA
1587035,377550,Compression of brain,Condition,SNOMED,Clinical Finding,S,46963008,2002-01-31,2099-12-31,NA
1587179,4264766,Cocaine-induced organic mental disorder,Condition,SNOMED,Clinical Finding,S,46975003,2002-01-31,2099-12-31,NA
1588699,43020581,On waiting list for organ transplant,Observation,SNOMED,Clinical Finding,S,471300007,2013-01-31,2099-12-31,NA
1589735,43021974,Complication associated with device,Condition,SNOMED,Clinical Finding,S,473023007,2013-01-31,2099-12-31,NA
1589748,43021246,Complication associated with insulin pump,Condition,SNOMED,Clinical Finding,S,473033004,2013-01-31,2099-12-31,NA
1589766,43021258,Infection associated with implant,Condition,SNOMED,Clinical Finding,S,473048005,2013-01-31,2099-12-31,NA
1589790,43021271,History of malignant neoplasm of testis,Observation,SNOMED,Context-dependent,NA,473066000,2013-01-31,2099-12-31,NA
1589792,43021273,History of Hodgkin lymphoma,Observation,SNOMED,Context-dependent,NA,473068004,2013-01-31,2099-12-31,NA
1589813,43021283,Infection associated with vascular device,Condition,SNOMED,Clinical Finding,S,473083009,2013-01-31,2099-12-31,NA
1589946,432289,Drug-induced neutropenia,Condition,SNOMED,Clinical Finding,S,47318007,2002-01-31,2099-12-31,NA
1590316,43022062,Cardiovascular system complication of procedure,Condition,SNOMED,Clinical Finding,S,473459007,2013-01-31,2099-12-31,NA
1590811,436676,Posttraumatic stress disorder,Condition,SNOMED,Clinical Finding,S,47505003,2002-01-31,2099-12-31,NA
1591215,4171047,Intravenous route,Route,SNOMED,Qualifier Value,S,47625008,2002-01-31,2099-12-31,NA
1592144,437246,Vitamin B deficiency,Condition,SNOMED,Clinical Finding,S,47903000,2002-01-31,2099-12-31,NA
1593065,80813,Lumbosacral spondylosis without myelopathy,Condition,SNOMED,Clinical Finding,S,48210000,2002-01-31,2099-12-31,NA
1593598,254514,Contusion of lung without open wound into thorax,Condition,SNOMED,Clinical Finding,S,48424004,2002-01-31,2099-12-31,NA
1593871,440979,Acquired hemolytic anemia,Condition,SNOMED,Clinical Finding,S,4854004,2002-01-31,2099-12-31,NA
1594221,196152,Peritonitis,Condition,SNOMED,Clinical Finding,S,48661000,2002-01-31,2099-12-31,NA
1594904,4169095,Bradycardia,Condition,SNOMED,Clinical Finding,S,48867003,2002-01-31,2099-12-31,NA
1595375,4169252,Internal injury of abdominal organ,Condition,SNOMED,Clinical Finding,S,49011004,2002-01-31,2099-12-31,NA
1596042,443919,Hypertensive renal failure,Condition,SNOMED,Clinical Finding,S,49220004,2002-01-31,2099-12-31,NA
1596730,313217,Atrial fibrillation,Condition,SNOMED,Clinical Finding,S,49436004,2002-01-31,2099-12-31,NA
1596789,376112,Polyneuropathy due to diabetes mellitus,Condition,SNOMED,Clinical Finding,S,49455004,2002-01-31,2099-12-31,NA
1597205,312927,Acute cor pulmonale,Condition,SNOMED,Clinical Finding,S,49584005,2002-01-31,2099-12-31,NA
1597261,134057,Disorder of cardiovascular system,Condition,SNOMED,Clinical Finding,S,49601007,2002-01-31,2099-12-31,NA
1597424,197684,Dysuria,Condition,SNOMED,Clinical Finding,S,49650001,2002-01-31,2099-12-31,NA
1598321,4173408,Chronic duodenal ulcer with perforation,Condition,SNOMED,Clinical Finding,S,49916007,2002-01-31,2099-12-31,NA
1599013,372892,Metabolic encephalopathy,Condition,SNOMED,Clinical Finding,S,50122000,2002-01-31,2099-12-31,NA
1600538,374022,Hemiplegia,Condition,SNOMED,Clinical Finding,S,50582007,2002-01-31,2099-12-31,NA
1600962,197494,Viral hepatitis C,Condition,SNOMED,Clinical Finding,S,50711007,2002-01-31,2099-12-31,NA
1601317,437544,Arterial retinal branch occlusion,Condition,SNOMED,Clinical Finding,S,50821009,2002-01-31,2099-12-31,NA
1602860,196455,Hepatorenal syndrome,Condition,SNOMED,Clinical Finding,S,51292008,2002-01-31,2099-12-31,NA
1603168,435517,Acidosis,Condition,SNOMED,Clinical Finding,S,51387008,2002-01-31,2099-12-31,NA
1606524,201078,Atrophic vaginitis,Condition,SNOMED,Clinical Finding,S,52441000,2002-01-31,2099-12-31,NA
1606538,4182210,Dementia,Condition,SNOMED,Clinical Finding,S,52448006,2002-01-31,2099-12-31,NA
1606623,133566,Necrotizing fasciitis,Condition,SNOMED,Clinical Finding,S,52486002,2002-01-31,2099-12-31,NA
1606651,4198675,Pseudomonas aeruginosa,Observation,SNOMED,Organism,S,52499004,2002-01-31,2099-12-31,NA
1608451,257315,Bacterial pneumonia,Condition,SNOMED,Clinical Finding,S,53084003,2002-01-31,2099-12-31,NA
1609097,79864,Hematuria syndrome,Condition,SNOMED,Clinical Finding,S,53298000,2002-01-31,2099-12-31,NA
1609196,4200556,Candida albicans,Observation,SNOMED,Organism,S,53326005,2002-01-31,2099-12-31,NA
1609568,4205728,Radiation therapy procedure or service,Procedure,SNOMED,Procedure,S,53438000,2002-01-31,2099-12-31,NA
1610169,4201745,Disorder of digestive system,Condition,SNOMED,Clinical Finding,S,53619000,2002-01-31,2099-12-31,NA
1610432,314665,Atrial flutter,Condition,SNOMED,Clinical Finding,S,5370000,2002-01-31,2099-12-31,NA
1610576,317576,Coronary arteriosclerosis,Condition,SNOMED,Clinical Finding,S,53741008,2002-01-31,2099-12-31,NA
1611228,4205002,Alcohol-induced mood disorder,Condition,SNOMED,Clinical Finding,S,53936005,2002-01-31,2099-12-31,NA
1612973,4184451,Ophthalmic route,Route,SNOMED,Qualifier Value,NA,54485002,2002-01-31,2022-01-27,U
1613192,4181917,Electroencephalogram,Procedure,SNOMED,Procedure,S,54550000,2002-01-31,2099-12-31,NA
1613306,4182562,Lower abdominal pain,Condition,SNOMED,Clinical Finding,S,54586004,2002-01-31,2099-12-31,NA
1614558,4207539,Syndrome of inappropriate vasopressin secretion,Condition,SNOMED,Clinical Finding,S,55004003,2002-01-31,2099-12-31,NA
1615826,316437,Cerebral atherosclerosis,Condition,SNOMED,Clinical Finding,S,55382008,2002-01-31,2099-12-31,NA
1616304,192357,Paralytic ileus,Condition,SNOMED,Clinical Finding,S,55525008,2002-01-31,2099-12-31,NA
1616437,440279,Accident,Observation,SNOMED,Event,S,55566008,2002-01-31,2099-12-31,NA
1617296,432867,Hyperlipidemia,Condition,SNOMED,Clinical Finding,S,55822004,2002-01-31,2099-12-31,NA
1617401,318772,Disorder of pericardium,Condition,SNOMED,Clinical Finding,S,55855009,2002-01-31,2099-12-31,NA
1617960,438130,Opioid abuse,Condition,SNOMED,Clinical Finding,S,5602001,2002-01-31,2099-12-31,NA
1618018,435459,Staphylococcal infectious disease,Condition,SNOMED,Clinical Finding,S,56038003,2002-01-31,2099-12-31,NA
1618858,4209423,Nicotine dependence,Condition,SNOMED,Clinical Finding,S,56294008,2002-01-31,2099-12-31,NA
1618878,378165,Nystagmus,Condition,SNOMED,Clinical Finding,S,563001,2002-01-31,2099-12-31,NA
1618939,133280,Alopecia,Condition,SNOMED,Clinical Finding,S,56317004,2002-01-31,2099-12-31,NA
1619247,4209452,Klebsiella pneumoniae,Observation,SNOMED,Organism,S,56415008,2002-01-31,2099-12-31,NA
1619739,4211231,Panic disorder without agoraphobia,Condition,SNOMED,Clinical Finding,S,56576003,2002-01-31,2099-12-31,NA
1619883,81723,Contusion of hand,Condition,SNOMED,Clinical Finding,S,5662003,2002-01-31,2099-12-31,NA
1621334,312327,Acute myocardial infarction,Condition,SNOMED,Clinical Finding,S,57054005,2002-01-31,2099-12-31,NA
1623117,132736,Bacteremia,Condition,SNOMED,Clinical Finding,S,5758002,2002-01-31,2099-12-31,NA
1623438,77074,Joint pain,Condition,SNOMED,Clinical Finding,S,57676002,2002-01-31,2099-12-31,NA
1624771,74816,Contusion of toe,Condition,SNOMED,Clinical Finding,S,58075000,2002-01-31,2099-12-31,NA
1625243,435783,Schizophrenia,Condition,SNOMED,Clinical Finding,S,58214004,2002-01-31,2099-12-31,NA
1626467,200618,Postoperative shock,Condition,SNOMED,Clinical Finding,S,58581001,2002-01-31,2099-12-31,NA
1627993,4243365,Congenital anomaly of female genital system,Condition,SNOMED,Clinical Finding,S,59035004,2002-01-31,2099-12-31,NA
1628278,314059,Right bundle branch block,Condition,SNOMED,Clinical Finding,S,59118001,2002-01-31,2099-12-31,NA
1628826,440417,Pulmonary embolism,Condition,SNOMED,Clinical Finding,S,59282003,2002-01-31,2099-12-31,NA
1628991,4244400,Clostridioides difficile,Observation,SNOMED,Organism,S,5933001,2002-01-31,2099-12-31,NA
1629793,313062,Injury of thoracic aorta,Condition,SNOMED,Clinical Finding,S,59568004,2002-01-31,2099-12-31,NA
1629973,320128,Essential hypertension,Condition,SNOMED,Clinical Finding,S,59621000,2002-01-31,2099-12-31,NA
1630304,201688,Delay when starting to pass urine,Condition,SNOMED,Clinical Finding,S,5972002,2002-01-31,2099-12-31,NA
1630850,4246395,Cellulitis of abdominal wall,Condition,SNOMED,Clinical Finding,S,59883002,2002-01-31,2099-12-31,NA
1630952,195851,"Gastric ulcer without hemorrhage, without perforation AND without obstruction",Condition,SNOMED,Clinical Finding,S,59913009,2002-01-31,2099-12-31,NA
1630997,4245975,Hepatic failure,Condition,SNOMED,Clinical Finding,S,59927004,2002-01-31,2099-12-31,NA
1631387,254061,Pleural effusion,Condition,SNOMED,Clinical Finding,S,60046008,2002-01-31,2099-12-31,NA
1631873,317713,Injury of blood vessels of thorax,Condition,SNOMED,Clinical Finding,S,60190000,2002-01-31,2099-12-31,NA
1632670,4245409,Pulmonary aspergillosis,Condition,SNOMED,Clinical Finding,S,6042001,2002-01-31,2099-12-31,NA
1632968,46270564,Chronic ulcer of calf,Condition,SNOMED,Clinical Finding,S,6051000119109,2015-07-31,2099-12-31,NA
1633407,4263689,Topical route,Route,SNOMED,Qualifier Value,S,6064005,2002-01-31,2099-12-31,NA
1633455,4264477,Diagnostic radiography of abdomen,Procedure,SNOMED,Procedure,S,60654006,2002-01-31,2099-12-31,NA
1634117,438725,Disorder of magnesium metabolism,Condition,SNOMED,Clinical Finding,S,60853003,2002-01-31,2099-12-31,NA
1634460,43531265,Specimen from skin,Specimen,SNOMED,Specimen,S,608969007,2013-07-31,2099-12-31,NA
1637444,257007,Allergic rhinitis,Condition,SNOMED,Clinical Finding,S,61582004,2002-01-31,2099-12-31,NA
1637484,4189544,Microbial culture,Measurement,SNOMED,Procedure,S,61594008,2002-01-31,2099-12-31,NA
1637499,318174,Phlebitis,Condition,SNOMED,Clinical Finding,S,61599003,2002-01-31,2099-12-31,NA
1637986,4267880,"Insertion of cannula for hemodialysis, vein to vein",Procedure,SNOMED,Procedure,S,61740001,2002-01-31,2099-12-31,NA
1638354,440321,Helicobacter-associated disease,Condition,SNOMED,Clinical Finding,S,6185008,2002-01-31,2099-12-31,NA
1638921,441207,Adverse reaction to drug,Observation,SNOMED,Clinical Finding,S,62014003,2002-01-31,2099-12-31,NA
1639189,4265186,Yeast,Observation,SNOMED,Organism,S,62093005,2002-01-31,2099-12-31,NA
1639950,196523,Diarrhea,Condition,SNOMED,Clinical Finding,S,62315008,2002-01-31,2099-12-31,NA
1640036,436148,Chronic duodenal ulcer with hemorrhage but without obstruction,Condition,SNOMED,Clinical Finding,S,62341002,2002-01-31,2099-12-31,NA
1640494,4268911,Disorientated,Condition,SNOMED,Clinical Finding,S,62476001,2002-01-31,2099-12-31,NA
1641096,4269070,Citrobacter freundii,Observation,SNOMED,Organism,S,6265002,2002-01-31,2099-12-31,NA
1641748,433515,Chronic gastrojejunal ulcer with hemorrhage,Condition,SNOMED,Clinical Finding,S,62838000,2002-01-31,2099-12-31,NA
1642008,381591,Cerebrovascular disease,Condition,SNOMED,Clinical Finding,S,62914000,2002-01-31,2099-12-31,NA
1643668,438064,Bacterial infection due to Pseudomonas,Condition,SNOMED,Clinical Finding,S,63398001,2002-01-31,2099-12-31,NA
1643906,316998,Left bundle branch block,Condition,SNOMED,Clinical Finding,S,63467002,2002-01-31,2099-12-31,NA
1644022,4272156,Prurigo nodularis,Condition,SNOMED,Clinical Finding,S,63501000,2002-01-31,2099-12-31,NA
1645951,4274639,Gardnerella vaginalis,Observation,SNOMED,Organism,S,64071004,2002-01-31,2099-12-31,NA
1646209,135618,Pruritic rash,Condition,SNOMED,Clinical Finding,S,64144002,2002-01-31,2099-12-31,NA
1646289,201478,Traumatic shock,Condition,SNOMED,Clinical Finding,S,64169002,2002-01-31,2099-12-31,NA
1647329,253790,Pneumonia due to Klebsiella pneumoniae,Condition,SNOMED,Clinical Finding,S,64479007,2002-01-31,2099-12-31,NA
1647604,4275423,Supraventricular tachycardia,Condition,SNOMED,Clinical Finding,S,6456007,2002-01-31,2099-12-31,NA
1648113,4273391,Suicidal thoughts,Condition,SNOMED,Clinical Finding,S,6471006,2002-01-31,2099-12-31,NA
1648297,81893,Ulcerative colitis,Condition,SNOMED,Clinical Finding,S,64766004,2002-01-31,2099-12-31,NA
1648339,432585,Blood coagulation disorder,Condition,SNOMED,Clinical Finding,S,64779008,2002-01-31,2099-12-31,NA
1648611,80502,Osteoporosis,Condition,SNOMED,Clinical Finding,S,64859006,2002-01-31,2099-12-31,NA
1648766,433450,Paranoid schizophrenia,Condition,SNOMED,Clinical Finding,S,64905009,2002-01-31,2099-12-31,NA
1649329,196259,Injury of gastrointestinal tract without open wound into abdominal cavity,Condition,SNOMED,Clinical Finding,S,65071008,2002-01-31,2099-12-31,NA
1650966,434281,Aspergillosis,Condition,SNOMED,Clinical Finding,S,65553006,2002-01-31,2099-12-31,NA
1651014,4276526,Cigarette smoker,Observation,SNOMED,Clinical Finding,S,65568007,2002-01-31,2099-12-31,NA
1651376,4279768,Pulmonary catheterization with Swan-Ganz catheter,Procedure,SNOMED,Procedure,S,65677008,2002-01-31,2099-12-31,NA
1651490,319049,Acute respiratory failure,Condition,SNOMED,Clinical Finding,S,65710008,2002-01-31,2099-12-31,NA
1651629,435367,Closed subcondylar fracture of mandible,Condition,SNOMED,Clinical Finding,S,65752003,2002-01-31,2099-12-31,NA
1653388,440856,Open fracture of shaft of femur,Condition,SNOMED,Clinical Finding,S,6628008,2002-01-31,2099-12-31,NA
1654006,4279614,Asphyxiation,Observation,SNOMED,Event,S,66466001,2002-01-31,2099-12-31,NA
1654290,30133,Acute laryngitis,Condition,SNOMED,Clinical Finding,S,6655004,2002-01-31,2099-12-31,NA
1654385,197324,Disorder of peritoneum,Condition,SNOMED,Clinical Finding,S,66579008,2002-01-31,2099-12-31,NA
1654421,435243,Alcohol dependence,Condition,SNOMED,Clinical Finding,S,66590003,2002-01-31,2099-12-31,NA
1654501,4280354,Nutritional anemia,Condition,SNOMED,Clinical Finding,S,66612000,2002-01-31,2099-12-31,NA
1654651,437579,Paroxysmal ventricular tachycardia,Condition,SNOMED,Clinical Finding,S,66657009,2002-01-31,2099-12-31,NA
1655328,261687,Hemoptysis,Condition,SNOMED,Clinical Finding,S,66857006,2002-01-31,2099-12-31,NA
1655582,435511,Hypercalcemia,Condition,SNOMED,Clinical Finding,S,66931009,2002-01-31,2099-12-31,NA
1657051,4282630,Wet beriberi,Condition,SNOMED,Clinical Finding,S,67360000,2002-01-31,2099-12-31,NA
1657208,436093,Disseminated intravascular coagulation,Condition,SNOMED,Clinical Finding,S,67406007,2002-01-31,2099-12-31,NA
1658206,4195677,Rheumatic tricuspid valve regurgitation,Condition,SNOMED,Clinical Finding,S,67696008,2002-01-31,2099-12-31,NA
1658469,192953,Intestinal adhesions with obstruction,Condition,SNOMED,Clinical Finding,S,67766009,2002-01-31,2099-12-31,NA
1659456,433991,Recurrent major depression in remission,Condition,SNOMED,Clinical Finding,S,68019004,2002-01-31,2099-12-31,NA
1659789,317305,Stricture of artery,Condition,SNOMED,Clinical Finding,S,68109007,2002-01-31,2099-12-31,NA
