id,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
726417,1545997,atorvastatin 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,617312,2006-05-14,2099-12-31,NA
726419,1545998,atorvastatin 10 MG Oral Tablet [Lipitor],Drug,RxNorm,Branded Drug,S,617314,2006-05-14,2099-12-31,NA
726423,1545999,atorvastatin 20 MG Oral Tablet [Lipitor],Drug,RxNorm,Branded Drug,S,617318,2006-05-14,2099-12-31,NA
726425,19123593,atorvastatin 40 MG Oral Tablet [Lipitor],Drug,RxNorm,Branded Drug,S,617320,2006-05-14,2099-12-31,NA
726970,1386957,labetalol,Drug,RxNorm,Ingredient,S,6185,1970-01-01,2099-12-31,NA
727592,19087090,amantadine,Drug,RxNorm,Ingredient,S,620,1970-01-01,2099-12-31,NA
727604,987245,lactulose,Drug,RxNorm,Ingredient,S,6218,1970-01-01,2099-12-31,NA
727632,19088079,pantothenate,Drug,RxNorm,Ingredient,S,62400,2006-10-08,2099-12-31,NA
727633,988095,ursodeoxycholate,Drug,RxNorm,Ingredient,S,62427,2006-05-14,2099-12-31,NA
727732,19049684,potassium chloride 10 MEQ Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,628953,2006-06-04,2099-12-31,NA
727737,19049686,potassium chloride 10 MEQ Extended Release Oral Tablet [Klor-Con],Drug,RxNorm,Branded Drug,S,628958,2006-06-04,2099-12-31,NA
728000,19123989,albuterol 0.83 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,630208,2006-06-04,2099-12-31,NA
728250,19088571,leucine,Drug,RxNorm,Ingredient,S,6308,1970-01-01,2099-12-31,NA
729321,968304,1000 ML potassium chloride 0.02 MEQ/ML / sodium chloride 9 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,637551,2006-07-09,2099-12-31,NA
729558,989878,lidocaine,Drug,RxNorm,Ingredient,S,6387,1970-01-01,2099-12-31,NA
729577,1353578,vitamin B6 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,639566,2006-07-30,2099-12-31,NA
729594,1710316,emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet [Truvada],Drug,RxNorm,Branded Drug,S,639888,2006-07-30,2099-12-31,NA
729598,990760,lipase,Drug,RxNorm,Ingredient,S,6406,1970-01-01,2099-12-31,NA
729970,19124445,tamoxifen 2 MG/ML Oral Solution [Soltamox],Drug,RxNorm,Branded Drug,S,644304,2006-08-27,2099-12-31,NA
730126,19089150,decitabine 50 MG Injection [Dacogen],Drug,RxNorm,Branded Drug,S,644989,2006-08-27,2099-12-31,NA
730615,991876,loperamide,Drug,RxNorm,Ingredient,S,6468,1970-01-01,2099-12-31,NA
730645,791967,lorazepam,Drug,RxNorm,Ingredient,S,6470,1970-01-01,2099-12-31,NA
730667,711620,5 ML levetiracetam 100 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,647121,2006-10-08,2099-12-31,NA
731019,19092377,lysine,Drug,RxNorm,Ingredient,S,6536,1970-01-01,2099-12-31,NA
731162,1548160,cinacalcet 30 MG Oral Tablet [Sensipar],Drug,RxNorm,Branded Drug,S,656137,2006-11-19,2099-12-31,NA
731299,991764,"potassium phosphate 155 MG / sodium phosphate, dibasic 852 MG / sodium phosphate, monobasic 130 MG Oral Tablet [Phospha 250 Neutral]",Drug,RxNorm,Branded Drug,S,656742,2006-11-19,2099-12-31,NA
731634,19092849,magnesium chloride,Drug,RxNorm,Ingredient,S,6579,1970-01-01,2099-12-31,NA
731636,992956,magnesium hydroxide,Drug,RxNorm,Ingredient,S,6581,1970-01-01,2099-12-31,NA
731637,993631,magnesium oxide,Drug,RxNorm,Ingredient,S,6582,1970-01-01,2099-12-31,NA
731639,19093848,magnesium sulfate,Drug,RxNorm,Ingredient,S,6585,1970-01-01,2099-12-31,NA
731667,994058,mannitol,Drug,RxNorm,Ingredient,S,6628,1970-01-01,2099-12-31,NA
731846,19125043,sitagliptin 100 MG Oral Tablet [Januvia],Drug,RxNorm,Branded Drug,S,665036,2006-12-17,2099-12-31,NA
731954,994341,meclizine,Drug,RxNorm,Ingredient,S,6676,1970-01-01,2099-12-31,NA
732181,1300153,racepinephrine,Drug,RxNorm,Ingredient,S,66887,1970-01-01,2099-12-31,NA
732598,1301025,enoxaparin,Drug,RxNorm,Ingredient,S,67108,1970-01-01,2099-12-31,NA
732963,901656,menthol,Drug,RxNorm,Ingredient,S,6750,1970-01-01,2099-12-31,NA
732965,1102527,meperidine,Drug,RxNorm,Ingredient,S,6754,1970-01-01,2099-12-31,NA
732990,1503297,metformin,Drug,RxNorm,Ingredient,S,6809,1970-01-01,2099-12-31,NA
732997,1103640,methadone,Drug,RxNorm,Ingredient,S,6813,1970-01-01,2099-12-31,NA
732998,19003953,rocuronium,Drug,RxNorm,Ingredient,S,68139,1970-01-01,2099-12-31,NA
733019,1504620,methimazole,Drug,RxNorm,Ingredient,S,6835,1970-01-01,2099-12-31,NA
733022,19004724,methionine,Drug,RxNorm,Ingredient,S,6837,1970-01-01,2099-12-31,NA
733024,1304850,filgrastim,Drug,RxNorm,Ingredient,S,68442,1970-01-01,2099-12-31,NA
733026,704943,methocarbamol,Drug,RxNorm,Ingredient,S,6845,1970-01-01,2099-12-31,NA
733029,19005046,pyridoxine,Drug,RxNorm,Ingredient,S,684879,2007-12-30,2099-12-31,NA
733034,1305058,methotrexate,Drug,RxNorm,Ingredient,S,6851,1970-01-01,2099-12-31,NA
733062,997997,50 ML clindamycin 12 MG/ML Injection [Cleocin],Drug,RxNorm,Quant Branded Drug,S,685578,2007-02-25,2099-12-31,NA
733258,1346990,carvedilol 3.125 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,686924,2007-02-25,2099-12-31,NA
733461,1549218,"estrogens, conjugated (USP) 0.625 MG/ML Vaginal Cream [Premarin]",Drug,RxNorm,Branded Drug,S,688242,2007-02-25,2099-12-31,NA
733847,705944,methylphenidate,Drug,RxNorm,Ingredient,S,6901,1970-01-01,2099-12-31,NA
733858,1506270,methylprednisolone,Drug,RxNorm,Ingredient,S,6902,1970-01-01,2099-12-31,NA
733986,1106776,tiotropium,Drug,RxNorm,Ingredient,S,69120,1970-01-01,2099-12-31,NA
734013,906780,metoclopramide,Drug,RxNorm,Ingredient,S,6915,1970-01-01,2099-12-31,NA
734014,907013,metolazone,Drug,RxNorm,Ingredient,S,6916,1970-01-01,2099-12-31,NA
734015,1307046,metoprolol,Drug,RxNorm,Ingredient,S,6918,1970-01-01,2099-12-31,NA
734017,1707164,metronidazole,Drug,RxNorm,Ingredient,S,6922,1970-01-01,2099-12-31,NA
734223,907879,miconazole,Drug,RxNorm,Ingredient,S,6932,1970-01-01,2099-12-31,NA
734359,708298,midazolam,Drug,RxNorm,Ingredient,S,6960,1970-01-01,2099-12-31,NA
734361,1308368,midodrine,Drug,RxNorm,Ingredient,S,6963,1970-01-01,2099-12-31,NA
734365,908523,mineral oil,Drug,RxNorm,Ingredient,S,6972,1970-01-01,2099-12-31,NA
734367,1308842,valsartan,Drug,RxNorm,Ingredient,S,69749,1970-01-01,2099-12-31,NA
734433,1309188,mitoxantrone,Drug,RxNorm,Ingredient,S,7005,1970-01-01,2099-12-31,NA
734762,19125897,cholecalciferol 0.01 MG / vitamin A 0.24 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,701627,2007-04-29,2099-12-31,NA
734936,19126023,mineral oil 0.425 MG/MG / petrolatum 0.568 MG/MG Ophthalmic Ointment,Drug,RxNorm,Clinical Drug,S,701984,2007-04-29,2099-12-31,NA
735148,19126173,"sennosides, USP 1.76 MG/ML Oral Solution",Drug,RxNorm,Clinical Drug,S,702311,2007-04-29,2099-12-31,NA
735271,19126251,phenobarbital 4 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,702519,2007-04-29,2099-12-31,NA
735320,1309944,amiodarone,Drug,RxNorm,Ingredient,S,703,1970-01-01,2099-12-31,NA
735325,710062,amitriptyline,Drug,RxNorm,Ingredient,S,704,1970-01-01,2099-12-31,NA
735520,1110410,morphine,Drug,RxNorm,Ingredient,S,7052,1970-01-01,2099-12-31,NA
735544,19126405,ranitidine 15 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,705610,2007-05-27,2099-12-31,NA
736011,19126581,hydrocortisone 25 MG/ML Rectal Cream [Proctocream],Drug,RxNorm,Branded Drug,S,706544,2007-07-01,2099-12-31,NA
736228,19126731,sodium chloride 6.5 MG/ML Nasal Spray [Deep Sea],Drug,RxNorm,Branded Drug,S,707381,2007-07-01,2099-12-31,NA
736525,19012598,vecuronium,Drug,RxNorm,Ingredient,S,71535,1970-01-01,2099-12-31,NA
736541,1712889,raltegravir,Drug,RxNorm,Ingredient,S,719872,2007-12-30,2099-12-31,NA
736546,1112921,ipratropium,Drug,RxNorm,Ingredient,S,7213,1970-01-01,2099-12-31,NA
736678,713192,fosphenytoin,Drug,RxNorm,Ingredient,S,72236,1970-01-01,2099-12-31,NA
736681,1313200,nadolol,Drug,RxNorm,Ingredient,S,7226,1970-01-01,2099-12-31,NA
736684,1713332,amoxicillin,Drug,RxNorm,Ingredient,S,723,1970-01-01,2099-12-31,NA
736849,1114220,naloxone,Drug,RxNorm,Ingredient,S,7242,1970-01-01,2099-12-31,NA
736982,19127005,sodium chloride 30 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,724590,2007-07-29,2099-12-31,NA
737033,714785,amphetamine,Drug,RxNorm,Ingredient,S,725,1970-01-01,2099-12-31,NA
737147,1115008,naproxen,Drug,RxNorm,Ingredient,S,7258,1970-01-01,2099-12-31,NA
737394,715259,duloxetine,Drug,RxNorm,Ingredient,S,72625,1970-01-01,2099-12-31,NA
737522,1344244,NDA019430 0.3 ML epinephrine 1 MG/ML Auto-Injector [Epipen],Drug,RxNorm,Branded Drug,S,727347,2007-09-02,2099-12-31,NA
737539,1344245,10 ML epinephrine 0.1 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,727373,2007-09-02,2099-12-31,NA
737625,1560751,50 ML glucose 500 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,727517,2007-09-02,2099-12-31,NA
737635,40141762,filgrastim Prefilled Syringe,Drug,RxNorm,Clinical Drug Form,S,727534,2007-09-02,2099-12-31,NA
737731,40141424,sodium chloride Prefilled Syringe,Drug,RxNorm,Clinical Drug Form,S,727633,2007-09-02,2099-12-31,NA
737871,19127213,10 ML sodium chloride 9 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,727820,2007-09-02,2099-12-31,NA
738364,915981,neomycin,Drug,RxNorm,Ingredient,S,7299,1970-01-01,2099-12-31,NA
738513,19127417,500 ML sodium chloride 30 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,730781,2007-12-30,2099-12-31,NA
738811,717136,neostigmine,Drug,RxNorm,Ingredient,S,7315,1970-01-01,2099-12-31,NA
738884,1717240,amphotericin B,Drug,RxNorm,Ingredient,S,732,1970-01-01,2099-12-31,NA
738888,1717327,ampicillin,Drug,RxNorm,Ingredient,S,733,1970-01-01,2099-12-31,NA
738902,19017742,febuxostat,Drug,RxNorm,Ingredient,S,73689,2009-03-01,2099-12-31,NA
738908,1517824,niacin,Drug,RxNorm,Ingredient,S,7393,1970-01-01,2099-12-31,NA
738910,1318137,nicardipine,Drug,RxNorm,Ingredient,S,7396,1970-01-01,2099-12-31,NA
738914,19018419,niacinamide,Drug,RxNorm,Ingredient,S,7405,1970-01-01,2099-12-31,NA
738915,718583,nicotine,Drug,RxNorm,Ingredient,S,7407,1970-01-01,2099-12-31,NA
738920,1318853,nifedipine,Drug,RxNorm,Ingredient,S,7417,1970-01-01,2099-12-31,NA
738927,1319133,nimodipine,Drug,RxNorm,Ingredient,S,7426,1970-01-01,2099-12-31,NA
738929,919204,amylase,Drug,RxNorm,Ingredient,S,743,1970-01-01,2099-12-31,NA
739019,1712912,raltegravir 400 MG Oral Tablet [Isentress],Drug,RxNorm,Branded Drug,S,744846,2007-12-30,2099-12-31,NA
739157,920293,nitrofurantoin,Drug,RxNorm,Ingredient,S,7454,1970-01-01,2099-12-31,NA
739241,1154615,200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler,Drug,RxNorm,Quant Clinical Drug,S,745679,2007-12-30,2099-12-31,NA
739835,19020994,nitroprusside,Drug,RxNorm,Ingredient,S,7476,1970-01-01,2099-12-31,NA
740239,1322189,clopidogrel 300 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,749196,2007-12-30,2099-12-31,NA
740249,19127952,sevelamer carbonate 800 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,749206,2007-12-30,2099-12-31,NA
740253,19127954,sevelamer carbonate 800 MG Oral Tablet [Renvela],Drug,RxNorm,Branded Drug,S,749210,2007-12-30,2099-12-31,NA
740656,1321341,norepinephrine,Drug,RxNorm,Ingredient,S,7512,1970-01-01,2099-12-31,NA
740858,1513912,"insulin lispro 25 UNT/ML / insulin lispro protamine, human 75 UNT/ML Injectable Suspension [Humalog Mix]",Drug,RxNorm,Branded Drug,S,752388,2008-01-27,2099-12-31,NA
741244,19128377,olanzapine 10 MG Disintegrating Oral Tablet [Zyprexa],Drug,RxNorm,Branded Drug,S,754503,2008-03-02,2099-12-31,NA
741247,19128380,olanzapine 5 MG Disintegrating Oral Tablet [Zyprexa],Drug,RxNorm,Branded Drug,S,754506,2008-03-02,2099-12-31,NA
744275,922570,nystatin,Drug,RxNorm,Ingredient,S,7597,1970-01-01,2099-12-31,NA
744429,1522957,octreotide,Drug,RxNorm,Ingredient,S,7617,1970-01-01,2099-12-31,NA
744761,19129446,1 ML lorazepam 2 MG/ML Cartridge,Drug,RxNorm,Quant Clinical Drug,S,763028,2008-03-30,2099-12-31,NA
745170,923645,omeprazole,Drug,RxNorm,Ingredient,S,7646,1970-01-01,2099-12-31,NA
745175,923829,opium,Drug,RxNorm,Ingredient,S,7676,1970-01-01,2099-12-31,NA
745196,924566,tamsulosin,Drug,RxNorm,Ingredient,S,77492,1970-01-01,2099-12-31,NA
745210,1124957,oxycodone,Drug,RxNorm,Ingredient,S,7804,1970-01-01,2099-12-31,NA
745213,925636,oxymetazoline,Drug,RxNorm,Ingredient,S,7812,1970-01-01,2099-12-31,NA
745716,939832,50 ML sodium bicarbonate 84 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,792582,2008-04-27,2099-12-31,NA
745959,19129965,darunavir 600 MG Oral Tablet [Prezista],Drug,RxNorm,Branded Drug,S,794610,2008-06-01,2099-12-31,NA
746604,19130222,inositol 141 MG / niacin 500 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,796544,2008-06-29,2099-12-31,NA
746947,528323,hepatitis B surface antigen vaccine,Drug,RxNorm,Ingredient,S,797752,2008-06-29,2099-12-31,NA
747308,19058319,purified protein derivative of tuberculin 50 UNT/ML Injectable Solution [Tubersol],Drug,RxNorm,Branded Drug,S,798415,2008-06-29,2099-12-31,NA
748356,19131009,ascorbic acid 4700 MG / polyethylene glycol 3350 100000 MG / potassium chloride 1015 MG / sodium ascorbate 5900 MG / sodium chloride 2690 MG / sodium sulfate 7500 MG Powder for Oral Solution [MoviPrep],Drug,RxNorm,Branded Drug,S,800918,2008-07-27,2099-12-31,NA
748431,19131065,alanine 8.8 MG/ML / arginine 4.89 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 50 MG/ML / glycine 4.38 MG/ML / histidine 2.04 MG/ML / isoleucine 2.55 MG/ML / leucine 3.11 MG/ML / lysine 2.47 MG/ML / magnesium...,Drug,RxNorm,Branded Drug,S,801000,2008-07-27,2099-12-31,NA
748451,19131082,alanine 10.4 MG/ML / arginine 5.75 MG/ML / calcium chloride 0.004 MEQ/ML / dibasic potassium phosphate 2.61 MG/ML / glucose 150 MG/ML / glycine 5.15 MG/ML / histidine 2.4 MG/ML / isoleucine 3 MG/ML / leucine 3.65 MG/ML / lysine 2.9 MG/ML / magnesium ch...,Drug,RxNorm,Branded Drug,S,801021,2008-07-27,2099-12-31,NA
748502,19131111,NDA020983 60 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Ventolin],Drug,RxNorm,Branded Drug,S,801095,2008-07-27,2099-12-31,NA
748515,19131118,magnesium chloride 0.00148 MEQ/ML / potassium chloride 0.00497 MEQ/ML / sodium acetate 0.027 MEQ/ML / sodium chloride 0.0899 MEQ/ML / sodium gluconate 5.02 MG/ML Injectable Solution [Plasmalyte A],Drug,RxNorm,Branded Drug,S,801112,2008-07-27,2099-12-31,NA
749238,931973,protease,Drug,RxNorm,Ingredient,S,8031,1970-01-01,2099-12-31,NA
750426,733008,perphenazine,Drug,RxNorm,Ingredient,S,8076,1970-01-01,2099-12-31,NA
750823,19033354,petrolatum,Drug,RxNorm,Ingredient,S,8091,1970-01-01,2099-12-31,NA
751242,933724,phenazopyridine,Drug,RxNorm,Ingredient,S,8120,1970-01-01,2099-12-31,NA
751291,734275,phenobarbital,Drug,RxNorm,Ingredient,S,8134,1970-01-01,2099-12-31,NA
751367,19035577,phenylalanine,Drug,RxNorm,Ingredient,S,8156,1970-01-01,2099-12-31,NA
751392,1135766,phenylephrine,Drug,RxNorm,Ingredient,S,8163,1970-01-01,2099-12-31,NA
751476,740910,phenytoin,Drug,RxNorm,Ingredient,S,8183,1970-01-01,2099-12-31,NA
751565,941258,docusate,Drug,RxNorm,Ingredient,S,82003,1970-01-01,2099-12-31,NA
751648,1742253,levofloxacin,Drug,RxNorm,Ingredient,S,82122,1970-01-01,2099-12-31,NA
752155,943030,phosphoric acid,Drug,RxNorm,Ingredient,S,8259,1970-01-01,2099-12-31,NA
752610,19133257,carbamide peroxide 65 MG/ML Otic Solution [Murine Ear],Drug,RxNorm,Branded Drug,S,827710,2009-01-04,2099-12-31,NA
752760,778765,cyclobenzaprine hydrochloride 10 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,828348,2009-01-04,2099-12-31,NA
752817,19036829,10 ML calcium chloride 100 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,828527,2009-01-04,2099-12-31,NA
752818,1344143,"albumin human, USP",Drug,RxNorm,Ingredient,S,828529,2009-01-04,2099-12-31,NA
753148,19133365,opium tincture 100 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,830196,2009-02-01,2099-12-31,NA
753236,19133435,aspirin 325 MG Oral Tablet [Ascriptin],Drug,RxNorm,Branded Drug,S,830530,2009-02-01,2099-12-31,NA
753426,19044727,vitamin K1,Drug,RxNorm,Ingredient,S,8308,1970-01-01,2099-12-31,NA
753432,19133566,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830837,2009-02-01,2099-12-31,NA
753436,19133570,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830845,2009-02-01,2099-12-31,NA
753440,19133574,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule,Drug,RxNorm,Quant Clinical Drug,S,830861,2009-02-01,2099-12-31,NA
753505,19133621,diltiazem hydrochloride 90 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,831102,2009-02-01,2099-12-31,NA
753506,19133622,diltiazem hydrochloride 60 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,831103,2009-02-01,2099-12-31,NA
754111,1328689,diltiazem hydrochloride 30 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,833217,2009-03-01,2099-12-31,NA
754194,1309992,amiodarone hydrochloride 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,833528,2009-03-01,2099-12-31,NA
754240,1545958,atorvastatin,Drug,RxNorm,Ingredient,S,83367,1970-01-01,2099-12-31,NA
754281,1746114,piperacillin,Drug,RxNorm,Ingredient,S,8339,1970-01-01,2099-12-31,NA
754372,1790982,chlorhexidine gluconate 1.2 MG/ML Mouthwash,Drug,RxNorm,Clinical Drug,S,834127,2009-03-01,2099-12-31,NA
754459,19017745,febuxostat 40 MG Oral Tablet [Uloric],Drug,RxNorm,Branded Drug,S,834239,2009-03-01,2099-12-31,NA
754500,1309999,amiodarone hydrochloride 200 MG Oral Tablet [Pacerone],Drug,RxNorm,Branded Drug,S,834346,2009-03-01,2099-12-31,NA
754633,19134036,petrolatum 0.42 MG/MG Topical Ointment,Drug,RxNorm,Clinical Drug,S,835547,2009-04-05,2099-12-31,NA
754681,19134047,tramadol hydrochloride 50 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,835603,2009-04-05,2099-12-31,NA
754857,1113076,ipratropium bromide 0.2 MG/ML Inhalation Solution,Drug,RxNorm,Clinical Drug,S,836358,2009-04-05,2099-12-31,NA
754863,1113078,200 ACTUAT albuterol 0.09 MG/ACTUAT / ipratropium bromide 0.018 MG/ACTUAT Inhalation Spray [Combivent],Drug,RxNorm,Quant Branded Drug,S,836366,2009-04-05,2099-12-31,NA
754865,1113079,200 ACTUAT ipratropium bromide 0.017 MG/ACTUAT Metered Dose Inhaler [Atrovent],Drug,RxNorm,Quant Branded Drug,S,836368,2009-04-05,2099-12-31,NA
754950,1347384,irbesartan,Drug,RxNorm,Ingredient,S,83818,1970-01-01,2099-12-31,NA
754955,1347450,alteplase,Drug,RxNorm,Ingredient,S,8410,1970-01-01,2099-12-31,NA
756622,968984,calcium chloride 0.0014 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.024 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,847626,2009-05-03,2099-12-31,NA
756623,968985,calcium chloride 0.001 MEQ/ML / glucose 50 MG/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,847627,2009-05-03,2099-12-31,NA
756626,19135374,calcium chloride 0.0014 MEQ/ML / potassium chloride 0.004 MEQ/ML / sodium chloride 0.103 MEQ/ML / sodium lactate 0.028 MEQ/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,847630,2009-05-03,2099-12-31,NA
757125,19087102,amantadine hydrochloride 10 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,849385,2009-05-31,2099-12-31,NA
757129,19087105,amantadine hydrochloride 100 MG Oral Capsule,Drug,RxNorm,Clinical Drug,S,849389,2009-05-31,2099-12-31,NA
757276,19135631,sulfamethoxazole 800 MG / trimethoprim 160 MG Oral Tablet [Bactrim],Drug,RxNorm,Branded Drug,S,849580,2009-05-31,2099-12-31,NA
758456,40161873,quinidine gluconate 324 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,852920,2009-07-05,2099-12-31,NA
758746,948582,polymyxin B,Drug,RxNorm,Ingredient,S,8536,1970-01-01,2099-12-31,NA
758865,40160971,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],Drug,RxNorm,Quant Branded Drug,S,854232,2009-07-05,2099-12-31,NA
758866,40160973,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,854235,2009-07-05,2099-12-31,NA
758867,40160974,0.4 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],Drug,RxNorm,Quant Branded Drug,S,854236,2009-07-05,2099-12-31,NA
758869,40160990,0.6 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],Drug,RxNorm,Quant Branded Drug,S,854239,2009-07-05,2099-12-31,NA
758871,40160992,0.8 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],Drug,RxNorm,Quant Branded Drug,S,854242,2009-07-05,2099-12-31,NA
758873,40160993,0.8 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,Drug,RxNorm,Quant Clinical Drug,S,854245,2009-07-05,2099-12-31,NA
758877,40160996,1 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],Drug,RxNorm,Quant Branded Drug,S,854249,2009-07-05,2099-12-31,NA
758971,40163500,zolpidem tartrate 5 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,854876,2009-08-02,2099-12-31,NA
759019,40163661,Streptococcus pneumoniae type 1 capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854930,2009-08-02,2099-12-31,NA
759021,40163668,Streptococcus pneumoniae type 10A capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854932,2009-08-02,2099-12-31,NA
759023,40163670,Streptococcus pneumoniae type 11A capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854934,2009-08-02,2099-12-31,NA
759025,40163672,Streptococcus pneumoniae type 12F capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854936,2009-08-02,2099-12-31,NA
759027,40163674,Streptococcus pneumoniae type 14 capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854938,2009-08-02,2099-12-31,NA
759029,40163676,Streptococcus pneumoniae type 15B capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854940,2009-08-02,2099-12-31,NA
759031,40163678,Streptococcus pneumoniae type 17F capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854942,2009-08-02,2099-12-31,NA
759033,40163680,Streptococcus pneumoniae type 18C capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854944,2009-08-02,2099-12-31,NA
759035,40163682,Streptococcus pneumoniae type 19A capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854946,2009-08-02,2099-12-31,NA
759037,40163684,Streptococcus pneumoniae type 19F capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854948,2009-08-02,2099-12-31,NA
759039,40163686,Streptococcus pneumoniae type 2 capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854950,2009-08-02,2099-12-31,NA
759041,40163688,Streptococcus pneumoniae type 20 capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854952,2009-08-02,2099-12-31,NA
759043,40163690,Streptococcus pneumoniae type 22F capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854954,2009-08-02,2099-12-31,NA
759045,40163692,Streptococcus pneumoniae type 23F capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854956,2009-08-02,2099-12-31,NA
759047,40163694,Streptococcus pneumoniae type 3 capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854958,2009-08-02,2099-12-31,NA
759049,40163696,Streptococcus pneumoniae type 33F capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854960,2009-08-02,2099-12-31,NA
759051,40163698,Streptococcus pneumoniae type 4 capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854962,2009-08-02,2099-12-31,NA
759053,40163700,Streptococcus pneumoniae type 5 capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854964,2009-08-02,2099-12-31,NA
759055,40163702,Streptococcus pneumoniae type 6B capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854966,2009-08-02,2099-12-31,NA
759057,40163704,Streptococcus pneumoniae type 7F capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854968,2009-08-02,2099-12-31,NA
759059,40163706,Streptococcus pneumoniae type 8 capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854970,2009-08-02,2099-12-31,NA
759061,40163708,Streptococcus pneumoniae type 9N capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854972,2009-08-02,2099-12-31,NA
759063,40163710,Streptococcus pneumoniae type 9V capsular polysaccharide antigen,Drug,RxNorm,Ingredient,S,854974,2009-08-02,2099-12-31,NA
